text,Label
"You don't know? 

You're going to act like you don't know why this pardon is different.

The pardon and why it's different is the topic of several days worth of national debate and you're going to pretend you can't decipher what has been discussed?

It must be hard for you to be so very misinformed and unaware,


…bumbling from misconception to misapprehension.

Sucks to be you, eh?",1
"You're so rad, Monica. :)

For those of us who need structure (and for we aesthetes), your model is a tad destabilizing. But I've often thought it quite evolved.

I'll add that perhaps the disturbance presented as the Temple Cleansing was intended to kickstart the eschaton. But we'll never know.",1
"Carter? Nonsense. That would be Bush Jr.. Obama? Considering the worst contrived do nothing congress in American history, and all the racial hatred that still exists, he'll always get a high rating. The Republican party is now the American Fascist Party. But just like all their other lies, they will never admit to it. Their sheep are vocally loud and mentally weak.",1
"This is the only advice whazzup has ever had, regardless of market conditions. Which is why he is the resident clown in real estate-related boards. No logic, just housing cult propaganda.",1
Wow....the morons in the comment section are out in force on this one.....,1
Rats can only flourish where slovenly people live.,1
"The fence around the White House is being increased to 14 feet high to keep out those evil illegals, with no objection from Obama or from Linda. And if Linda's property is fenced, it would expose her liberal hypocrisy.

""Mr Trump, build that wall."" Let's get this done.",1
"President Nixon was taken down by the media, with the help of an FBI informant. These two leftist/ Commies had the story delivered to them. They knew that Mcgovern was receiving money from Cuba and Hanoi, which they mention in All The Presidents Men, their book. The country was engulfed in conflict fueled by the Vietnam War and all the terrorism in the US. The Weather Underground, Black Panthers, etc. were trying to collapse the nation and this goon was Right On with them. This POS is a traitor!",1
"The genocide against Christians in the Middle East continues. These are the refugees we should be taking, not Syrian or Iraqi muslims. They have countries. Middle Eastern Christians do not.",1
"Stop being politically correct. Since those assholes from hurricane Katrina showed up, Anchorage has gone to hell. What do you expect from people who act like barbarians. No moral values. Irredeemable. Nothing to salvage. It's fascinating to see native Alaskans embrace and enable the lifestyles of these savages, especially the females of Alaska. Theres nothing admirable about these thugs. You can tell a pig by the company they keep. Lay down with dogs you get fleas. Just keeping it real. Police officers need to put leashes around those dogs necks. I just said what needed to be said.",1
"Memo to the Globe's HR Dept.

Stop wasting money on American washout's and their terrible op-eds. Not sure what you paid this guy, or what Kendzior gets paid but it's clearly too much.

Also Trump is the president of America, we have our own populist idiot saying stupid stuff, maybe write about him",1
"The murderous ""rebel"" forces have used these weapons before. They must be stamped out.",1
"Utterly stupid, impulsive and contemptible on the part of Renée Smith-Valade and Air Canada. Why didn't she pony up and make the apology personally instead of trotting out a spokesperson? Simply mind-boggling. 

Renée rightly earns the bonehead-of-the-year award.

I look forward to hearing she's been issued her walking papers toute suite -- with no 'golden handshake'.",1
big sissy,1
the educated right defeating the alt left lunatics,1
"Black lives do matter. If there were no blacks, there would be a million white cops in the US with nothing to do.",1
Where's my apology for having to put up with this nonsense?!,1
"It doesn't get any dumber than this. An unelected bunch of unaccountable bureaucrats is America's only hope? Only if you're so blinded by progressive ideology you can't imagine the knock on the door in the middle of the night will eventually happen at YOUR house, you contemptible twit.",1
"Mike, if you really think that the church does not think that ""sex is bad"" you need to read what the church fathers had to say about it . And nothing has changed.",1
"A real p.o.s,if there ever was. Did 100,000 American foreclosures, uglier than sin and gets a hot looking Material Girl.
I wonder how he did it,
knowing the suicides upon losing one""s home.
Shameless.",1
